run_id,round,query_source,action,query,question,gold_answer,supporting_ids,retrieved_ids,support_in_current_retrieved,support_seen_before,new_support_in_current_retrieved,cumulative_support_after_step,raw_rank_first_support,original_question_rank_first_support,support_in_raw_top50,support_in_original_question_top50,categories
3hop2__127483_19639_10557,2,memory,abstain,"Who was the king who united the tribes in the 9th century, and what is he later known as?",What was the language Auctor comes from during the era of the king who united the tribes in the 9th century later known as?,Medieval Latin,"[""3hop2__127483_19639_10557::p0"", ""3hop2__127483_19639_10557::p11"", ""3hop2__127483_19639_10557::p13""]","[""3hop2__90098_60649_10557::p17"", ""3hop2__90098_60649_10557::p0"", ""3hop2__127483_76623_10557::p8"", ""3hop2__127483_19639_10557::p1"", ""3hop2__127483_19639_10557::p0""]","[""3hop2__127483_19639_10557::p0""]","[""3hop2__127483_19639_10557::p0""]",[],"[""3hop2__127483_19639_10557::p0""]",10,4,"[""3hop2__127483_19639_10557::p13""]","[""3hop2__127483_19639_10557::p0"", ""3hop2__127483_19639_10557::p13""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
3hop2__127483_79978_10557,2,memory,answer,Who was the man crowned Roman Emperor in AD 800?,"What was the form of the language that the last name Sylvester comes from, used in the era of the man crowned Roman Emperor in AD 800, later known as?",Medieval Latin,"[""3hop2__127483_79978_10557::p17"", ""3hop2__127483_79978_10557::p8"", ""3hop2__127483_79978_10557::p9""]","[""3hop2__127483_79978_10557::p7"", ""3hop2__127483_79978_10557::p0"", ""3hop2__127483_76623_10557::p17"", ""3hop2__91678_90098_10557::p6"", ""3hop2__90098_60649_10557::p3""]",[],[],[],[],14,19,"[""3hop2__127483_79978_10557::p17""]","[""3hop2__127483_79978_10557::p17"", ""3hop2__127483_79978_10557::p8""]","[""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
3hop2__132957_133264_40768,2,memory,abstain,When did Nissan open its first US assembly plant?,"When did Nissan, the Acura Legend maker and the Scion Fuse manufacturer open US assembly plants?",1981,"[""3hop2__132957_133264_40768::p1"", ""3hop2__132957_133264_40768::p12"", ""3hop2__132957_133264_40768::p9""]","[""3hop2__132957_379231_40768::p3"", ""3hop2__132957_133264_40768::p13"", ""2hop__132854_417697::p16"", ""3hop2__132957_593597_40768::p5"", ""3hop2__132957_133264_40768::p9""]","[""3hop2__132957_133264_40768::p9""]","[""3hop2__132957_133264_40768::p9""]",[],"[""3hop2__132957_133264_40768::p9""]",24,2,"[""3hop2__132957_133264_40768::p1""]","[""3hop2__132957_133264_40768::p1"", ""3hop2__132957_133264_40768::p12"", ""3hop2__132957_133264_40768::p9""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
3hop2__132957_379231_40768,2,memory,abstain,When did Nissan open its US assembly plants?,"When did Nissan, the Acura Legend maker and the Scion xD manufacturer open US assembly plants?",1981,"[""3hop2__132957_379231_40768::p13"", ""3hop2__132957_379231_40768::p16"", ""3hop2__132957_379231_40768::p18""]","[""3hop2__132957_379231_40768::p3"", ""3hop2__132957_133264_40768::p13"", ""2hop__132854_417697::p16"", ""3hop2__132957_379231_40768::p18"", ""3hop2__132957_379231_40768::p13""]","[""3hop2__132957_379231_40768::p13"", ""3hop2__132957_379231_40768::p18""]","[""3hop2__132957_379231_40768::p13"", ""3hop2__132957_379231_40768::p18""]",[],"[""3hop2__132957_379231_40768::p13"", ""3hop2__132957_379231_40768::p18""]",17,2,"[""3hop2__132957_379231_40768::p16""]","[""3hop2__132957_379231_40768::p13"", ""3hop2__132957_379231_40768::p16"", ""3hop2__132957_379231_40768::p18""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
3hop2__132957_593597_40768,2,memory,refine_query,When did Nissan open its US assembly plants?,"When did the maker of Acura Legend, the manufacturer of Scion Fuse and Nissan open US assembly plants?",1981,"[""3hop2__132957_593597_40768::p14"", ""3hop2__132957_593597_40768::p19"", ""3hop2__132957_593597_40768::p5""]","[""3hop2__132957_379231_40768::p3"", ""3hop2__132957_133264_40768::p13"", ""2hop__132854_417697::p16"", ""3hop2__132957_593597_40768::p19"", ""3hop2__132957_593597_40768::p5""]","[""3hop2__132957_593597_40768::p19"", ""3hop2__132957_593597_40768::p5""]","[""3hop2__132957_593597_40768::p19"", ""3hop2__132957_593597_40768::p5""]",[],"[""3hop2__132957_593597_40768::p19"", ""3hop2__132957_593597_40768::p5""]",16,1,"[""3hop2__132957_593597_40768::p14""]","[""3hop2__132957_593597_40768::p19"", ""3hop2__132957_593597_40768::p5""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
3hop2__132957_593597_40768,3,memory,abstain,When did Honda open its first US assembly plant?,"When did the maker of Acura Legend, the manufacturer of Scion Fuse and Nissan open US assembly plants?",1981,"[""3hop2__132957_593597_40768::p14"", ""3hop2__132957_593597_40768::p19"", ""3hop2__132957_593597_40768::p5""]","[""3hop2__132957_593597_40768::p0"", ""3hop2__132957_379231_40768::p17"", ""3hop2__132957_133264_40768::p3"", ""3hop2__132957_593597_40768::p19"", ""3hop2__132957_593597_40768::p5""]","[""3hop2__132957_593597_40768::p19"", ""3hop2__132957_593597_40768::p5""]","[""3hop2__132957_593597_40768::p19"", ""3hop2__132957_593597_40768::p5""]",[],"[""3hop2__132957_593597_40768::p19"", ""3hop2__132957_593597_40768::p5""]",13,1,"[""3hop2__132957_593597_40768::p14"", ""3hop2__132957_593597_40768::p19""]","[""3hop2__132957_593597_40768::p19"", ""3hop2__132957_593597_40768::p5""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
3hop2__145209_20335_9331,3,memory,abstain,What was the role of the Habsburg Monarchy in acquiring Thuringian territory?,"What dissolved the privileges of the birth empire of Alexey Brodovitch, the kingdom acquiring some Thuringian territory or Habsburg Monarchy?",March Constitution of Poland,"[""3hop2__145209_20335_9331::p12"", ""3hop2__145209_20335_9331::p17"", ""3hop2__145209_20335_9331::p5""]","[""3hop2__20335_82856_9331::p1"", ""3hop2__145209_20335_9331::p17"", ""2hop__818302_25719::p13"", ""3hop2__14777_8533_9331::p10""]","[""3hop2__145209_20335_9331::p17""]","[""3hop2__145209_20335_9331::p17"", ""3hop2__145209_20335_9331::p5""]",[],"[""3hop2__145209_20335_9331::p17"", ""3hop2__145209_20335_9331::p5""]",2,3,"[""3hop2__145209_20335_9331::p17""]","[""3hop2__145209_20335_9331::p17"", ""3hop2__145209_20335_9331::p5""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
3hop2__20335_82856_9331,2,memory,answer,"What entity dissolved the legal privileges of the szlachta, the Kingdom that acquired Thuringian territory in 1815 (Prussia), and the Habsburg Monarchy?","What dissolved the privileges in Poland of the empire that helped the patriots during the Revolutionary War, the Kingdom that acquired some Thuringian territory in 1815, and the Habsburg Monarchy?",March Constitution of Poland,"[""3hop2__20335_82856_9331::p1"", ""3hop2__20335_82856_9331::p17"", ""3hop2__20335_82856_9331::p7""]","[""3hop2__20335_82856_9331::p1"", ""3hop2__145209_20335_9331::p17"", ""3hop2__145209_20335_9331::p10"", ""3hop2__20335_82856_9331::p3"", ""3hop2__145209_20335_9331::p11""]","[""3hop2__20335_82856_9331::p1""]","[""3hop2__20335_82856_9331::p1""]",[],"[""3hop2__20335_82856_9331::p1""]",1,1,"[""3hop2__20335_82856_9331::p1"", ""3hop2__20335_82856_9331::p7""]","[""3hop2__20335_82856_9331::p1"", ""3hop2__20335_82856_9331::p17"", ""3hop2__20335_82856_9331::p7""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup""]"
3hop2__222979_132477_40768,2,memory,refine_query,When did Nissan open its first US assembly plant?,"When did the maker of the Acura RLX, the owner of Scion, and Nissan open US assembly plants?",1981,"[""3hop2__222979_132477_40768::p13"", ""3hop2__222979_132477_40768::p14"", ""3hop2__222979_132477_40768::p17""]","[""3hop2__132957_379231_40768::p3"", ""3hop2__132957_133264_40768::p13"", ""2hop__132854_417697::p16"", ""3hop2__132957_379231_40768::p15"", ""3hop2__222979_132477_40768::p13""]","[""3hop2__222979_132477_40768::p13""]","[""3hop2__222979_132477_40768::p13""]",[],"[""3hop2__222979_132477_40768::p13""]",21,6,"[""3hop2__222979_132477_40768::p17""]","[""3hop2__222979_132477_40768::p13"", ""3hop2__222979_132477_40768::p14""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
3hop2__222979_132477_40768,3,memory,abstain,When did Honda open its first US assembly plant?,"When did the maker of the Acura RLX, the owner of Scion, and Nissan open US assembly plants?",1981,"[""3hop2__222979_132477_40768::p13"", ""3hop2__222979_132477_40768::p14"", ""3hop2__222979_132477_40768::p17""]","[""3hop2__132957_593597_40768::p0"", ""3hop2__132957_379231_40768::p17"", ""3hop2__132957_133264_40768::p3"", ""3hop2__132957_379231_40768::p15"", ""3hop2__222979_132477_40768::p13""]","[""3hop2__222979_132477_40768::p13""]","[""3hop2__222979_132477_40768::p13""]",[],"[""3hop2__222979_132477_40768::p13""]",18,6,"[""3hop2__222979_132477_40768::p14"", ""3hop2__222979_132477_40768::p17""]","[""3hop2__222979_132477_40768::p13"", ""3hop2__222979_132477_40768::p14""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""top_k_too_small"", ""per_subquery_or_total_top_k_too_small""]"
3hop2__304722_398767_63959,2,memory,abstain,"Who was the winner of the 1894–95 FA Cup, and which teams did Johnny Newman play for or manage that might have faced them?",When was the last time Johnny Newman's team beat the 1894–95 FA Cup winner?,1 December 2010,"[""3hop2__304722_398767_63959::p18"", ""3hop2__304722_398767_63959::p19"", ""3hop2__304722_398767_63959::p4""]","[""3hop2__304722_398767_63959::p4"", ""3hop2__304722_692815_63959::p5"", ""3hop2__304722_398767_63959::p19"", ""3hop2__304722_398767_63959::p17"", ""3hop2__93066_88342_90766::p14""]","[""3hop2__304722_398767_63959::p19"", ""3hop2__304722_398767_63959::p4""]","[""3hop2__304722_398767_63959::p19"", ""3hop2__304722_398767_63959::p4""]",[],"[""3hop2__304722_398767_63959::p19"", ""3hop2__304722_398767_63959::p4""]",1,1,"[""3hop2__304722_398767_63959::p18"", ""3hop2__304722_398767_63959::p19"", ""3hop2__304722_398767_63959::p4""]","[""3hop2__304722_398767_63959::p18"", ""3hop2__304722_398767_63959::p19"", ""3hop2__304722_398767_63959::p4""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
3hop2__304722_692815_63959,2,memory,abstain,"Who was the winner of the 1894-95 FA Cup, and which teams has Darren Carter played for that have faced them?",When was the last time Darren Carter's team beat the 1894-95 FA Cup winner?,1 December 2010,"[""3hop2__304722_692815_63959::p14"", ""3hop2__304722_692815_63959::p15"", ""3hop2__304722_692815_63959::p5""]","[""3hop2__304722_692815_63959::p14"", ""3hop2__304722_692815_63959::p5"", ""3hop2__304722_398767_63959::p19"", ""3hop2__304722_398767_63959::p17"", ""2hop__57638_615257::p19""]","[""3hop2__304722_692815_63959::p14"", ""3hop2__304722_692815_63959::p5""]","[""3hop2__304722_692815_63959::p14"", ""3hop2__304722_692815_63959::p5""]",[],"[""3hop2__304722_692815_63959::p14"", ""3hop2__304722_692815_63959::p5""]",1,1,"[""3hop2__304722_692815_63959::p14"", ""3hop2__304722_692815_63959::p15"", ""3hop2__304722_692815_63959::p5""]","[""3hop2__304722_692815_63959::p14"", ""3hop2__304722_692815_63959::p15"", ""3hop2__304722_692815_63959::p5""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
3hop2__326964_7707_7713,2,memory,abstain,What is the exact duration for which Nanjing has been considered the nominal capital of the Republic of China?,How long had the city considered the nominal capitol of the Republic of China been the capitol city of Yaxing Coach's headquarters location?,about 400 years,"[""3hop2__326964_7707_7713::p0"", ""3hop2__326964_7707_7713::p14"", ""3hop2__326964_7707_7713::p16""]","[""3hop1__857_846_7701::p5"", ""3hop2__326964_7707_7713::p14"", ""3hop1__857_846_7769::p19"", ""4hop1__58323_375563_161848_83118::p4"", ""3hop2__326964_7707_7713::p0""]","[""3hop2__326964_7707_7713::p0"", ""3hop2__326964_7707_7713::p14""]","[""3hop2__326964_7707_7713::p0"", ""3hop2__326964_7707_7713::p14""]",[],"[""3hop2__326964_7707_7713::p0"", ""3hop2__326964_7707_7713::p14""]",2,2,"[""3hop2__326964_7707_7713::p14"", ""3hop2__326964_7707_7713::p16""]","[""3hop2__326964_7707_7713::p0"", ""3hop2__326964_7707_7713::p14"", ""3hop2__326964_7707_7713::p16""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
3hop2__49541_140875_51068,2,memory,refine_query,Is ITV the same station as PBS?,Who is the actress who plays the Queen of England in 1890 on the station that aired High Feather?,Jenna - Louise Coleman,"[""3hop2__49541_140875_51068::p15"", ""3hop2__49541_140875_51068::p3"", ""3hop2__49541_140875_51068::p6""]","[""3hop2__304722_692815_63959::p11"", ""3hop2__49541_140875_51068::p15"", ""3hop2__49541_140875_51068::p10"", ""3hop2__49541_140875_51068::p3"", ""3hop2__49541_140875_51068::p6""]","[""3hop2__49541_140875_51068::p15"", ""3hop2__49541_140875_51068::p3"", ""3hop2__49541_140875_51068::p6""]","[""3hop2__49541_140875_51068::p15"", ""3hop2__49541_140875_51068::p3"", ""3hop2__49541_140875_51068::p6""]",[],"[""3hop2__49541_140875_51068::p15"", ""3hop2__49541_140875_51068::p3"", ""3hop2__49541_140875_51068::p6""]",5,1,"[""3hop2__49541_140875_51068::p3""]","[""3hop2__49541_140875_51068::p15"", ""3hop2__49541_140875_51068::p3"", ""3hop2__49541_140875_51068::p6""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""query_drops_question_constraints""]"
3hop2__49541_140875_51068,3,memory,abstain,Which station aired the show High Feather?,Who is the actress who plays the Queen of England in 1890 on the station that aired High Feather?,Jenna - Louise Coleman,"[""3hop2__49541_140875_51068::p15"", ""3hop2__49541_140875_51068::p3"", ""3hop2__49541_140875_51068::p6""]","[""3hop2__49541_140875_51068::p3"", ""3hop2__49541_140875_51068::p19"", ""3hop2__49541_140875_51068::p15"", ""3hop2__49541_140875_51068::p10"", ""3hop2__49541_140875_51068::p6""]","[""3hop2__49541_140875_51068::p15"", ""3hop2__49541_140875_51068::p3"", ""3hop2__49541_140875_51068::p6""]","[""3hop2__49541_140875_51068::p15"", ""3hop2__49541_140875_51068::p3"", ""3hop2__49541_140875_51068::p6""]",[],"[""3hop2__49541_140875_51068::p15"", ""3hop2__49541_140875_51068::p3"", ""3hop2__49541_140875_51068::p6""]",1,1,"[""3hop2__49541_140875_51068::p3""]","[""3hop2__49541_140875_51068::p15"", ""3hop2__49541_140875_51068::p3"", ""3hop2__49541_140875_51068::p6""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
3hop2__57233_106716_56883,2,memory,abstain,When was conscription introduced in the United Kingdom during World War II?,"When was conscription introduced in the country where Pepsi Live was hosted, during the war where The Things They Carried is set?",1964,"[""3hop2__57233_106716_56883::p12"", ""3hop2__57233_106716_56883::p13"", ""3hop2__57233_106716_56883::p2""]","[""3hop2__57233_11282_56883::p9"", ""3hop2__57233_11282_56883::p2"", ""3hop2__57233_106716_56883::p2"", ""3hop2__57233_106716_56883::p12"", ""3hop1__662413_42197_18397::p2""]","[""3hop2__57233_106716_56883::p12"", ""3hop2__57233_106716_56883::p2""]","[""3hop2__57233_106716_56883::p12"", ""3hop2__57233_106716_56883::p2""]",[],"[""3hop2__57233_106716_56883::p12"", ""3hop2__57233_106716_56883::p2""]",3,1,"[""3hop2__57233_106716_56883::p2""]","[""3hop2__57233_106716_56883::p12"", ""3hop2__57233_106716_56883::p13"", ""3hop2__57233_106716_56883::p2""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context""]"
3hop2__57233_11282_56883,3,memory,abstain,What is the connection between Emus and Australia during the Vietnam War?,When was conscription introduced in country having Emus during the war setting The Things They Carried?,1964,"[""3hop2__57233_11282_56883::p18"", ""3hop2__57233_11282_56883::p2"", ""3hop2__57233_11282_56883::p8""]","[""3hop1__831162_831637_91775::p13"", ""3hop1__695430_831637_91775::p1"", ""3hop1__662413_42197_18397::p14"", ""3hop2__57233_11282_56883::p2"", ""3hop2__57233_11282_56883::p9""]","[""3hop2__57233_11282_56883::p2""]","[""3hop2__57233_11282_56883::p18"", ""3hop2__57233_11282_56883::p2""]",[],"[""3hop2__57233_11282_56883::p18"", ""3hop2__57233_11282_56883::p2""]",,2,[],"[""3hop2__57233_11282_56883::p2""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""dense_recall_miss_top50"", ""decomposed_queries_miss_support""]"
3hop2__782397_467331_162182,3,memory,abstain,What region of Vietnam does Sơn La Province belong to?,"In what region of the country that contains Phu Luong, is the city that has the Zone 5 Military Museum located?",South Central Coast,"[""3hop2__782397_467331_162182::p0"", ""3hop2__782397_467331_162182::p11"", ""3hop2__782397_467331_162182::p6""]","[""3hop2__782397_467331_162182::p6"", ""3hop2__782397_467331_162182::p11"", ""4hop2__161602_474028_88460_21062::p5"", ""3hop2__782397_467331_162182::p0"", ""4hop3__257340_88460_30152_20999::p18""]","[""3hop2__782397_467331_162182::p0"", ""3hop2__782397_467331_162182::p11"", ""3hop2__782397_467331_162182::p6""]","[""3hop2__782397_467331_162182::p0"", ""3hop2__782397_467331_162182::p11"", ""3hop2__782397_467331_162182::p6""]",[],"[""3hop2__782397_467331_162182::p0"", ""3hop2__782397_467331_162182::p11"", ""3hop2__782397_467331_162182::p6""]",1,1,"[""3hop2__782397_467331_162182::p0"", ""3hop2__782397_467331_162182::p11"", ""3hop2__782397_467331_162182::p6""]","[""3hop2__782397_467331_162182::p0"", ""3hop2__782397_467331_162182::p11"", ""3hop2__782397_467331_162182::p6""]","[""support_retrieved_but_no_evidence_gain"", ""support_already_seen_before_followup"", ""verifier_failed_despite_support_context"", ""query_drops_question_constraints""]"
